GET / - [24/Jan/2025:21:26:25 +0000] - - ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-F4ZW7LLY.js.map 304 [25/Jan/2025:18:14:32 +0000] - 1673.528 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-2ZWNOPXZ.js.map 304 [25/Jan/2025:18:14:32 +0000] - 1727.781 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common_http.js.map 304 [25/Jan/2025:18:14:32 +0000] - 195.620 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_common.js.map 304 [25/Jan/2025:18:14:32 +0000] - 174.745 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/@angular_forms.js.map 304 [25/Jan/2025:18:14:32 +0000] - 208.086 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-BKIWMXDL.js.map 304 [25/Jan/2025:18:14:32 +0000] - 1824.015 ms localhost
GET /login.component.css.map 200 [25/Jan/2025:18:14:32 +0000] - 146.709 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/rxjs.js.map 304 [25/Jan/2025:18:14:32 +0000] - 187.848 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/ngx-socket-io.js.map 304 [25/Jan/2025:18:14:32 +0000] - 186.827 ms localhost
GET /@fs/C:/Users/USER/Desktop/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.11/frontend/vite/deps/chunk-7MS5FTBZ.js.map 304 [25/Jan/2025:18:14:32 +0000] - 166.373 ms localhost
POST /user/login 200 [25/Jan/2025:18:14:37 +0000] - 295.109 ms localhost
GET /dashboard.component.css.map 200 [25/Jan/2025:18:14:37 +0000] - 5.681 ms localhost
GET /layout.component.css.map 200 [25/Jan/2025:18:14:37 +0000] - 5.935 ms localhost
GET /user-chat.component.css.map 200 [25/Jan/2025:18:14:41 +0000] - 14.716 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:18:14:41 +0000] - 105.949 ms localhost
GET /chat/674e8a6920bc39246157f503 200 [25/Jan/2025:18:14:52 +0000] - 117.618 ms localhost
GET /chat/674e8a6920bc39246157f503 200 [25/Jan/2025:18:15:17 +0000] - 150.478 ms localhost
GET /chat/674e8a6920bc39246157f503 304 [25/Jan/2025:18:15:21 +0000] - 76.004 ms localhost
